Station ID,Time,In,Out
612,2017-09-11 06:00:00,0,6
612,2017-09-11 08:00:00,2,10
612,2017-09-11 10:00:00,2,2
612,2017-09-11 12:00:00,2,2
612,2017-09-11 14:00:00,2,2
612,2017-09-11 16:00:00,5,3
612,2017-09-11 18:00:00,8,4
612,2017-09-11 20:00:00,2,2
612,2017-09-11 22:00:00,1,0
612,2017-09-12 00:00:00,1,1
612,2017-09-12 02:00:00,0,1
612,2017-09-12 04:00:00,0,0
612,2017-09-12 06:00:00,1,6
612,2017-09-12 08:00:00,2,10
612,2017-09-12 10:00:00,2,2
612,2017-09-12 12:00:00,2,2
612,2017-09-12 14:00:00,2,2
612,2017-09-12 16:00:00,5,2
612,2017-09-12 18:00:00,8,4
612,2017-09-12 20:00:00,2,2
612,2017-09-12 22:00:00,1,0
612,2017-09-13 00:00:00,1,1
612,2017-09-13 02:00:00,0,1
612,2017-09-13 04:00:00,0,0
612,2017-09-13 06:00:00,1,6
612,2017-09-13 08:00:00,1,9
612,2017-09-13 10:00:00,2,2
612,2017-09-13 12:00:00,2,2
612,2017-09-13 14:00:00,2,3
612,2017-09-13 16:00:00,4,2
612,2017-09-13 18:00:00,7,3
612,2017-09-13 20:00:00,2,1
612,2017-09-13 22:00:00,1,0
612,2017-09-14 00:00:00,1,1
612,2017-09-14 02:00:00,0,1
612,2017-09-14 04:00:00,0,0
612,2017-09-14 06:00:00,1,6
612,2017-09-14 08:00:00,1,9
612,2017-09-14 10:00:00,2,2
612,2017-09-14 12:00:00,2,2
612,2017-09-14 14:00:00,2,3
612,2017-09-14 16:00:00,4,2
612,2017-09-14 18:00:00,8,4
612,2017-09-14 20:00:00,2,1
612,2017-09-14 22:00:00,1,0
612,2017-09-15 00:00:00,1,1
612,2017-09-15 02:00:00,0,1
612,2017-09-15 04:00:00,0,0
612,2017-09-15 06:00:00,1,7
612,2017-09-15 08:00:00,1,9
612,2017-09-15 10:00:00,1,2
612,2017-09-15 12:00:00,2,2
612,2017-09-15 14:00:00,2,2
612,2017-09-15 16:00:00,3,2
612,2017-09-15 18:00:00,8,4
612,2017-09-15 20:00:00,2,1
612,2017-09-15 22:00:00,2,1
612,2017-09-16 00:00:00,1,1
612,2017-09-16 02:00:00,0,1
612,2017-09-16 04:00:00,0,0
612,2017-09-16 06:00:00,1,7
612,2017-09-16 08:00:00,1,9
612,2017-09-16 10:00:00,1,2
612,2017-09-16 12:00:00,2,2
612,2017-09-16 14:00:00,2,2
612,2017-09-16 16:00:00,4,2
612,2017-09-16 18:00:00,7,4
612,2017-09-16 20:00:00,3,2
612,2017-09-16 22:00:00,2,1
612,2017-09-17 00:00:00,1,0
612,2017-09-17 02:00:00,0,1
612,2017-09-17 04:00:00,0,0
612,2017-09-17 06:00:00,1,7
612,2017-09-17 08:00:00,1,9
612,2017-09-17 10:00:00,0,3
612,2017-09-17 12:00:00,2,1
612,2017-09-17 14:00:00,3,2
612,2017-09-17 16:00:00,5,2
612,2017-09-17 18:00:00,7,3
612,2017-09-17 20:00:00,4,2
612,2017-09-17 22:00:00,2,1
612,2017-09-18 00:00:00,0,0
612,2017-09-18 02:00:00,0,0
612,2017-09-18 04:00:00,0,0
612,2017-09-18 06:00:00,1,7
612,2017-09-18 08:00:00,1,8
612,2017-09-18 10:00:00,1,3
612,2017-09-18 12:00:00,2,2
612,2017-09-18 14:00:00,3,1
612,2017-09-18 16:00:00,5,2
612,2017-09-18 18:00:00,7,4
612,2017-09-18 20:00:00,4,1
612,2017-09-18 22:00:00,2,1
612,2017-09-19 00:00:00,1,0
612,2017-09-19 02:00:00,0,0
612,2017-09-19 04:00:00,0,0
612,2017-09-19 06:00:00,1,7
612,2017-09-19 08:00:00,1,8
612,2017-09-19 10:00:00,1,3
612,2017-09-19 12:00:00,3,2
612,2017-09-19 14:00:00,3,1
612,2017-09-19 16:00:00,5,2
612,2017-09-19 18:00:00,7,4
612,2017-09-19 20:00:00,4,1
612,2017-09-19 22:00:00,2,1
613,2017-09-10 00:00:00,1,1
613,2017-09-10 02:00:00,0,1
613,2017-09-10 04:00:00,1,0
613,2017-09-10 06:00:00,3,2
613,2017-09-10 08:00:00,8,5
613,2017-09-10 10:00:00,3,5
613,2017-09-10 12:00:00,4,4
613,2017-09-10 14:00:00,3,3
613,2017-09-10 16:00:00,6,4
613,2017-09-10 18:00:00,9,11
613,2017-09-10 20:00:00,4,5
613,2017-09-10 22:00:00,1,4
613,2017-09-11 00:00:00,0,1
613,2017-09-11 02:00:00,0,1
613,2017-09-11 04:00:00,1,0
613,2017-09-11 06:00:00,3,1
613,2017-09-11 08:00:00,9,5
613,2017-09-11 10:00:00,4,4
613,2017-09-11 12:00:00,3,4
613,2017-09-11 14:00:00,4,3
613,2017-09-11 16:00:00,8,4
613,2017-09-11 18:00:00,9,12
613,2017-09-11 20:00:00,4,5
613,2017-09-11 22:00:00,2,4
613,2017-09-12 00:00:00,1,1
613,2017-09-12 02:00:00,0,1
613,2017-09-12 04:00:00,1,0
613,2017-09-12 06:00:00,3,2
613,2017-09-12 08:00:00,9,6
613,2017-09-12 10:00:00,4,4
613,2017-09-12 12:00:00,4,4
613,2017-09-12 14:00:00,4,4
613,2017-09-12 16:00:00,8,4
613,2017-09-12 18:00:00,9,11
613,2017-09-12 20:00:00,4,5
613,2017-09-12 22:00:00,2,4
613,2017-09-13 00:00:00,1,1
613,2017-09-13 02:00:00,0,1
613,2017-09-13 04:00:00,1,0
613,2017-09-13 06:00:00,3,1
613,2017-09-13 08:00:00,10,5
613,2017-09-13 10:00:00,4,4
613,2017-09-13 12:00:00,3,4
613,2017-09-13 14:00:00,3,3
613,2017-09-13 16:00:00,7,5
613,2017-09-13 18:00:00,10,11
613,2017-09-13 20:00:00,4,5
613,2017-09-13 22:00:00,2,4
613,2017-09-14 00:00:00,1,1
613,2017-09-14 02:00:00,0,1
613,2017-09-14 04:00:00,1,0
613,2017-09-14 06:00:00,4,1
613,2017-09-14 08:00:00,9,6
613,2017-09-14 10:00:00,4,3
613,2017-09-14 12:00:00,3,4
613,2017-09-14 14:00:00,2,3
613,2017-09-14 16:00:00,7,6
613,2017-09-14 18:00:00,10,11
613,2017-09-14 20:00:00,3,4
613,2017-09-14 22:00:00,2,4
613,2017-09-15 00:00:00,1,1
613,2017-09-15 02:00:00,0,1
613,2017-09-15 04:00:00,1,0
613,2017-09-15 06:00:00,4,2
613,2017-09-15 08:00:00,8,6
613,2017-09-15 10:00:00,3,3
613,2017-09-15 12:00:00,4,4
613,2017-09-15 14:00:00,3,3
613,2017-09-15 16:00:00,7,6
613,2017-09-15 18:00:00,10,10
613,2017-09-15 20:00:00,3,4
613,2017-09-15 22:00:00,2,3
613,2017-09-16 00:00:00,0,1
613,2017-09-16 02:00:00,0,1
613,2017-09-16 04:00:00,0,0
613,2017-09-16 06:00:00,4,2
613,2017-09-16 08:00:00,8,6
613,2017-09-16 10:00:00,3,3
613,2017-09-16 12:00:00,4,4
613,2017-09-16 14:00:00,4,3
613,2017-09-16 16:00:00,6,6
613,2017-09-16 18:00:00,11,10
613,2017-09-16 20:00:00,3,4
613,2017-09-16 22:00:00,2,3
613,2017-09-17 00:00:00,0,1
613,2017-09-17 02:00:00,0,0
613,2017-09-17 04:00:00,0,0
613,2017-09-17 06:00:00,4,2
613,2017-09-17 08:00:00,8,6
613,2017-09-17 10:00:00,3,1
613,2017-09-17 12:00:00,4,4
613,2017-09-17 14:00:00,4,3
613,2017-09-17 16:00:00,6,7
613,2017-09-17 18:00:00,10,10
613,2017-09-17 20:00:00,2,4
613,2017-09-17 22:00:00,2,3
613,2017-09-18 00:00:00,0,1
613,2017-09-18 02:00:00,0,0
613,2017-09-18 04:00:00,0,0
613,2017-09-18 06:00:00,4,2
613,2017-09-18 08:00:00,7,6
613,2017-09-18 10:00:00,3,1
613,2017-09-18 12:00:00,5,4
613,2017-09-18 14:00:00,3,4
613,2017-09-18 16:00:00,5,7
613,2017-09-18 18:00:00,10,9
613,2017-09-18 20:00:00,2,4
613,2017-09-18 22:00:00,2,3
613,2017-09-19 00:00:00,0,1
613,2017-09-19 02:00:00,0,0
613,2017-09-19 04:00:00,0,0
613,2017-09-19 06:00:00,4,2
613,2017-09-19 08:00:00,7,7
613,2017-09-19 10:00:00,3,2
613,2017-09-19 12:00:00,4,4
613,2017-09-19 14:00:00,4,4
613,2017-09-19 16:00:00,5,7
613,2017-09-19 18:00:00,10,10
613,2017-09-19 20:00:00,3,4
613,2017-09-19 22:00:00,1,3
614,2017-09-10 00:00:00,1,0
614,2017-09-10 02:00:00,0,0
614,2017-09-10 04:00:00,0,0
614,2017-09-10 06:00:00,2,1
614,2017-09-10 08:00:00,3,6
614,2017-09-10 10:00:00,1,1
614,2017-09-10 12:00:00,2,2
614,2017-09-10 14:00:00,2,2
614,2017-09-10 16:00:00,2,3
614,2017-09-10 18:00:00,4,3
614,2017-09-10 20:00:00,3,1
614,2017-09-10 22:00:00,1,1
614,2017-09-11 00:00:00,0,0
614,2017-09-11 02:00:00,0,0
614,2017-09-11 04:00:00,0,0
614,2017-09-11 06:00:00,2,1
614,2017-09-11 08:00:00,3,6
614,2017-09-11 10:00:00,1,1
614,2017-09-11 12:00:00,1,2
614,2017-09-11 14:00:00,3,2
614,2017-09-11 16:00:00,3,4
614,2017-09-11 18:00:00,4,3
614,2017-09-11 20:00:00,3,1
614,2017-09-11 22:00:00,1,1
614,2017-09-12 00:00:00,0,0
614,2017-09-12 02:00:00,0,0
614,2017-09-12 04:00:00,0,0
614,2017-09-12 06:00:00,2,1
614,2017-09-12 08:00:00,3,7
614,2017-09-12 10:00:00,1,1
614,2017-09-12 12:00:00,1,1
614,2017-09-12 14:00:00,3,2
614,2017-09-12 16:00:00,2,4
614,2017-09-12 18:00:00,4,3
614,2017-09-12 20:00:00,2,1
614,2017-09-12 22:00:00,1,1
614,2017-09-13 00:00:00,0,0
614,2017-09-13 02:00:00,0,0
614,2017-09-13 04:00:00,0,0
614,2017-09-13 06:00:00,2,1
614,2017-09-13 08:00:00,2,6
614,2017-09-13 10:00:00,1,1
614,2017-09-13 12:00:00,2,2
614,2017-09-13 14:00:00,3,2
614,2017-09-13 16:00:00,3,4
614,2017-09-13 18:00:00,5,3
614,2017-09-13 20:00:00,2,1
614,2017-09-13 22:00:00,1,0
614,2017-09-14 00:00:00,0,0
614,2017-09-14 02:00:00,0,0
614,2017-09-14 04:00:00,0,0
614,2017-09-14 06:00:00,2,1
614,2017-09-14 08:00:00,2,6
614,2017-09-14 10:00:00,1,1
614,2017-09-14 12:00:00,2,1
614,2017-09-14 14:00:00,3,2
614,2017-09-14 16:00:00,3,3
614,2017-09-14 18:00:00,5,3
614,2017-09-14 20:00:00,2,1
614,2017-09-14 22:00:00,1,1
614,2017-09-15 00:00:00,0,0
614,2017-09-15 02:00:00,0,0
614,2017-09-15 04:00:00,0,0
614,2017-09-15 06:00:00,2,1
614,2017-09-15 08:00:00,2,6
614,2017-09-15 10:00:00,1,1
614,2017-09-15 12:00:00,1,1
614,2017-09-15 14:00:00,3,2
614,2017-09-15 16:00:00,3,3
614,2017-09-15 18:00:00,3,2
614,2017-09-15 20:00:00,2,1
614,2017-09-15 22:00:00,0,1
614,2017-09-16 00:00:00,0,0
614,2017-09-16 02:00:00,0,0
614,2017-09-16 04:00:00,0,0
614,2017-09-16 06:00:00,2,1
614,2017-09-16 08:00:00,3,6
614,2017-09-16 10:00:00,1,1
614,2017-09-16 12:00:00,1,2
614,2017-09-16 14:00:00,3,2
614,2017-09-16 16:00:00,4,3
614,2017-09-16 18:00:00,3,2
614,2017-09-16 20:00:00,2,1
614,2017-09-16 22:00:00,1,1
614,2017-09-17 00:00:00,0,0
614,2017-09-17 02:00:00,0,0
614,2017-09-17 04:00:00,0,0
614,2017-09-17 06:00:00,2,1
614,2017-09-17 08:00:00,2,6
614,2017-09-17 10:00:00,1,1
614,2017-09-17 12:00:00,1,2
614,2017-09-17 14:00:00,3,2
614,2017-09-17 16:00:00,4,3
614,2017-09-17 18:00:00,3,2
614,2017-09-17 20:00:00,1,1
614,2017-09-17 22:00:00,1,1
614,2017-09-18 00:00:00,0,0
614,2017-09-18 02:00:00,0,0
614,2017-09-18 04:00:00,0,0
614,2017-09-18 06:00:00,2,1
614,2017-09-18 08:00:00,2,7
614,2017-09-18 10:00:00,1,2
614,2017-09-18 12:00:00,2,2
614,2017-09-18 14:00:00,3,2
614,2017-09-18 16:00:00,4,3
614,2017-09-18 18:00:00,3,2
614,2017-09-18 20:00:00,1,2
614,2017-09-18 22:00:00,1,1
614,2017-09-19 00:00:00,0,0
614,2017-09-19 02:00:00,0,0
614,2017-09-19 04:00:00,0,0
614,2017-09-19 06:00:00,3,1
614,2017-09-19 08:00:00,2,7
614,2017-09-19 10:00:00,1,2
614,2017-09-19 12:00:00,2,2
614,2017-09-19 14:00:00,3,2
614,2017-09-19 16:00:00,4,3
614,2017-09-19 18:00:00,3,2
614,2017-09-19 20:00:00,1,2
614,2017-09-19 22:00:00,1,1
615,2017-09-10 00:00:00,1,0
615,2017-09-10 02:00:00,1,0
615,2017-09-10 04:00:00,0,0
615,2017-09-10 06:00:00,1,3
615,2017-09-10 08:00:00,2,7
615,2017-09-10 10:00:00,2,3
615,2017-09-10 12:00:00,2,2
615,2017-09-10 14:00:00,3,3
615,2017-09-10 16:00:00,3,5
615,2017-09-10 18:00:00,8,4
615,2017-09-10 20:00:00,4,2
615,2017-09-10 22:00:00,2,1
615,2017-09-11 00:00:00,1,0
615,2017-09-11 02:00:00,1,0
615,2017-09-11 04:00:00,0,0
615,2017-09-11 06:00:00,1,3
615,2017-09-11 08:00:00,2,7
615,2017-09-11 10:00:00,2,4
615,2017-09-11 12:00:00,2,3
615,2017-09-11 14:00:00,3,3
615,2017-09-11 16:00:00,3,5
615,2017-09-11 18:00:00,7,3
615,2017-09-11 20:00:00,4,1
615,2017-09-11 22:00:00,2,1
615,2017-09-12 00:00:00,1,0
615,2017-09-12 02:00:00,1,0
615,2017-09-12 04:00:00,0,0
615,2017-09-12 06:00:00,1,3
615,2017-09-12 08:00:00,2,8
615,2017-09-12 10:00:00,2,4
615,2017-09-12 12:00:00,2,3
615,2017-09-12 14:00:00,3,4
615,2017-09-12 16:00:00,2,5
615,2017-09-12 18:00:00,7,3
615,2017-09-12 20:00:00,3,1
615,2017-09-12 22:00:00,2,1
615,2017-09-13 00:00:00,2,0
615,2017-09-13 02:00:00,1,1
615,2017-09-13 04:00:00,0,0
615,2017-09-13 06:00:00,1,3
615,2017-09-13 08:00:00,3,7
615,2017-09-13 10:00:00,2,4
615,2017-09-13 12:00:00,2,4
615,2017-09-13 14:00:00,3,4
615,2017-09-13 16:00:00,3,5
615,2017-09-13 18:00:00,8,3
615,2017-09-13 20:00:00,3,1
615,2017-09-13 22:00:00,2,1
615,2017-09-14 00:00:00,2,0
615,2017-09-14 02:00:00,1,0
615,2017-09-14 04:00:00,0,0
615,2017-09-14 06:00:00,1,3
615,2017-09-14 08:00:00,2,6
615,2017-09-14 10:00:00,1,4
615,2017-09-14 12:00:00,2,3
615,2017-09-14 14:00:00,3,4
615,2017-09-14 16:00:00,3,5
615,2017-09-14 18:00:00,8,3
615,2017-09-14 20:00:00,3,2
615,2017-09-14 22:00:00,2,1
615,2017-09-15 00:00:00,2,0
615,2017-09-15 02:00:00,1,0
615,2017-09-15 04:00:00,0,0
615,2017-09-15 06:00:00,1,3
615,2017-09-15 08:00:00,2,6
615,2017-09-15 10:00:00,1,4
615,2017-09-15 12:00:00,2,3
615,2017-09-15 14:00:00,3,3
615,2017-09-15 16:00:00,3,5
615,2017-09-15 18:00:00,8,3
615,2017-09-15 20:00:00,2,2
615,2017-09-15 22:00:00,2,1
615,2017-09-16 00:00:00,2,0
615,2017-09-16 02:00:00,1,1
615,2017-09-16 04:00:00,0,0
615,2017-09-16 06:00:00,1,3
615,2017-09-16 08:00:00,2,6
615,2017-09-16 10:00:00,1,3
615,2017-09-16 12:00:00,2,3
615,2017-09-16 14:00:00,3,3
615,2017-09-16 16:00:00,4,5
615,2017-09-16 18:00:00,8,2
615,2017-09-16 20:00:00,3,2
615,2017-09-16 22:00:00,1,1
615,2017-09-17 00:00:00,1,0
615,2017-09-17 02:00:00,0,0
615,2017-09-17 04:00:00,0,0
615,2017-09-17 06:00:00,1,3
615,2017-09-17 08:00:00,2,6
615,2017-09-17 10:00:00,1,4
615,2017-09-17 12:00:00,2,3
615,2017-09-17 14:00:00,2,3
615,2017-09-17 16:00:00,3,3
615,2017-09-17 18:00:00,7,2
615,2017-09-17 20:00:00,2,2
615,2017-09-17 22:00:00,1,1
615,2017-09-18 00:00:00,1,0
615,2017-09-18 02:00:00,0,0
615,2017-09-18 04:00:00,0,0
615,2017-09-18 06:00:00,1,3
615,2017-09-18 08:00:00,2,6
615,2017-09-18 10:00:00,1,3
615,2017-09-18 12:00:00,2,3
615,2017-09-18 14:00:00,2,2
615,2017-09-18 16:00:00,3,3
615,2017-09-18 18:00:00,8,2
615,2017-09-18 20:00:00,3,2
615,2017-09-18 22:00:00,1,1
615,2017-09-19 00:00:00,1,0
615,2017-09-19 02:00:00,0,0
615,2017-09-19 04:00:00,0,0
615,2017-09-19 06:00:00,1,3
615,2017-09-19 08:00:00,2,6
615,2017-09-19 10:00:00,2,3
615,2017-09-19 12:00:00,2,3
615,2017-09-19 14:00:00,2,2
615,2017-09-19 16:00:00,4,4
615,2017-09-19 18:00:00,8,2
615,2017-09-19 20:00:00,3,2
615,2017-09-19 22:00:00,1,1
616,2017-09-10 00:00:00,2,0
616,2017-09-10 02:00:00,1,0
616,2017-09-10 04:00:00,0,0
616,2017-09-10 06:00:00,1,5
616,2017-09-10 08:00:00,1,6
616,2017-09-10 10:00:00,2,3
616,2017-09-10 12:00:00,1,2
616,2017-09-10 14:00:00,2,3
616,2017-09-10 16:00:00,4,2
616,2017-09-10 18:00:00,7,3
616,2017-09-10 20:00:00,4,1
616,2017-09-10 22:00:00,3,1
616,2017-09-11 00:00:00,2,1
616,2017-09-11 02:00:00,1,0
616,2017-09-11 04:00:00,0,0
616,2017-09-11 06:00:00,1,5
616,2017-09-11 08:00:00,1,5
616,2017-09-11 10:00:00,2,2
616,2017-09-11 12:00:00,1,2
616,2017-09-11 14:00:00,2,3
616,2017-09-11 16:00:00,5,2
616,2017-09-11 18:00:00,8,3
616,2017-09-11 20:00:00,4,1
616,2017-09-11 22:00:00,3,1
616,2017-09-12 00:00:00,2,1
616,2017-09-12 02:00:00,1,0
616,2017-09-12 04:00:00,0,0
616,2017-09-12 06:00:00,1,6
616,2017-09-12 08:00:00,2,5
616,2017-09-12 10:00:00,1,2
616,2017-09-12 12:00:00,2,3
616,2017-09-12 14:00:00,2,4
616,2017-09-12 16:00:00,4,2
616,2017-09-12 18:00:00,8,4
616,2017-09-12 20:00:00,4,1
616,2017-09-12 22:00:00,3,1
616,2017-09-13 00:00:00,1,0
616,2017-09-13 02:00:00,1,0
616,2017-09-13 04:00:00,0,0
616,2017-09-13 06:00:00,1,5
616,2017-09-13 08:00:00,2,5
616,2017-09-13 10:00:00,1,2
616,2017-09-13 12:00:00,2,3
616,2017-09-13 14:00:00,2,4
616,2017-09-13 16:00:00,5,2
616,2017-09-13 18:00:00,7,3
616,2017-09-13 20:00:00,3,1
616,2017-09-13 22:00:00,3,1
616,2017-09-14 00:00:00,1,0
616,2017-09-14 02:00:00,1,0
616,2017-09-14 04:00:00,0,1
616,2017-09-14 06:00:00,1,6
616,2017-09-14 08:00:00,2,4
616,2017-09-14 10:00:00,1,2
616,2017-09-14 12:00:00,2,3
616,2017-09-14 14:00:00,2,3
616,2017-09-14 16:00:00,4,2
616,2017-09-14 18:00:00,7,3
616,2017-09-14 20:00:00,3,1
616,2017-09-14 22:00:00,1,1
616,2017-09-15 00:00:00,1,0
616,2017-09-15 02:00:00,1,0
616,2017-09-15 04:00:00,0,1
616,2017-09-15 06:00:00,1,6
616,2017-09-15 08:00:00,2,3
616,2017-09-15 10:00:00,1,3
616,2017-09-15 12:00:00,3,3
616,2017-09-15 14:00:00,2,4
616,2017-09-15 16:00:00,4,2
616,2017-09-15 18:00:00,7,3
616,2017-09-15 20:00:00,2,1
616,2017-09-15 22:00:00,2,1
616,2017-09-16 00:00:00,1,1
616,2017-09-16 02:00:00,1,0
616,2017-09-16 04:00:00,0,1
616,2017-09-16 06:00:00,1,6
616,2017-09-16 08:00:00,2,3
616,2017-09-16 10:00:00,1,3
616,2017-09-16 12:00:00,3,3
616,2017-09-16 14:00:00,1,4
616,2017-09-16 16:00:00,5,3
616,2017-09-16 18:00:00,7,3
616,2017-09-16 20:00:00,3,1
616,2017-09-16 22:00:00,2,1
616,2017-09-17 00:00:00,2,1
616,2017-09-17 02:00:00,0,0
616,2017-09-17 04:00:00,0,1
616,2017-09-17 06:00:00,1,6
616,2017-09-17 08:00:00,2,3
616,2017-09-17 10:00:00,1,3
616,2017-09-17 12:00:00,4,3
616,2017-09-17 14:00:00,2,3
616,2017-09-17 16:00:00,4,3
616,2017-09-17 18:00:00,8,3
616,2017-09-17 20:00:00,2,1
616,2017-09-17 22:00:00,2,1
616,2017-09-18 00:00:00,2,1
616,2017-09-18 02:00:00,1,0
616,2017-09-18 04:00:00,0,1
616,2017-09-18 06:00:00,1,6
616,2017-09-18 08:00:00,2,3
616,2017-09-18 10:00:00,1,4
616,2017-09-18 12:00:00,4,3
616,2017-09-18 14:00:00,2,3
616,2017-09-18 16:00:00,4,3
616,2017-09-18 18:00:00,8,3
616,2017-09-18 20:00:00,3,2
616,2017-09-18 22:00:00,3,1
616,2017-09-19 00:00:00,2,1
616,2017-09-19 02:00:00,1,0
616,2017-09-19 04:00:00,0,1
616,2017-09-19 06:00:00,0,6
616,2017-09-19 08:00:00,2,3
616,2017-09-19 10:00:00,1,4
616,2017-09-19 12:00:00,3,3
616,2017-09-19 14:00:00,2,3
616,2017-09-19 16:00:00,4,3
616,2017-09-19 18:00:00,8,3
616,2017-09-19 20:00:00,3,2
616,2017-09-19 22:00:00,3,0
617,2017-09-10 00:00:00,0,0
617,2017-09-10 02:00:00,0,0
617,2017-09-10 04:00:00,0,0
617,2017-09-10 06:00:00,1,3
617,2017-09-10 08:00:00,1,3
617,2017-09-10 10:00:00,1,1
617,2017-09-10 12:00:00,1,2
617,2017-09-10 14:00:00,2,1
617,2017-09-10 16:00:00,4,2
617,2017-09-10 18:00:00,3,4
617,2017-09-10 20:00:00,1,1
617,2017-09-10 22:00:00,1,1
617,2017-09-11 00:00:00,0,0
617,2017-09-11 02:00:00,0,0
617,2017-09-11 04:00:00,0,0
617,2017-09-11 06:00:00,1,3
617,2017-09-11 08:00:00,1,3
617,2017-09-11 10:00:00,1,1
617,2017-09-11 12:00:00,1,2
617,2017-09-11 14:00:00,1,1
617,2017-09-11 16:00:00,3,2
617,2017-09-11 18:00:00,3,4
617,2017-09-11 20:00:00,1,1
617,2017-09-11 22:00:00,2,0
617,2017-09-12 00:00:00,0,0
617,2017-09-12 02:00:00,0,0
617,2017-09-12 04:00:00,0,0
617,2017-09-12 06:00:00,1,3
617,2017-09-12 08:00:00,1,2
617,2017-09-12 10:00:00,1,1
617,2017-09-12 12:00:00,2,3
617,2017-09-12 14:00:00,1,1
617,2017-09-12 16:00:00,3,1
617,2017-09-12 18:00:00,3,3
617,2017-09-12 20:00:00,1,1
617,2017-09-12 22:00:00,2,0
617,2017-09-13 00:00:00,0,0
617,2017-09-13 02:00:00,0,0
617,2017-09-13 04:00:00,0,0
617,2017-09-13 06:00:00,2,3
617,2017-09-13 08:00:00,2,3
617,2017-09-13 10:00:00,1,1
617,2017-09-13 12:00:00,1,2
617,2017-09-13 14:00:00,1,1
617,2017-09-13 16:00:00,2,1
617,2017-09-13 18:00:00,3,3
617,2017-09-13 20:00:00,1,1
617,2017-09-13 22:00:00,1,0
617,2017-09-14 00:00:00,0,0
617,2017-09-14 02:00:00,0,0
617,2017-09-14 04:00:00,0,0
617,2017-09-14 06:00:00,1,3
617,2017-09-14 08:00:00,2,2
617,2017-09-14 10:00:00,1,1
617,2017-09-14 12:00:00,1,3
617,2017-09-14 14:00:00,1,1
617,2017-09-14 16:00:00,2,1
617,2017-09-14 18:00:00,4,3
617,2017-09-14 20:00:00,1,1
617,2017-09-14 22:00:00,1,1
617,2017-09-15 00:00:00,0,0
617,2017-09-15 02:00:00,0,0
617,2017-09-15 04:00:00,0,0
617,2017-09-15 06:00:00,1,3
617,2017-09-15 08:00:00,1,2
617,2017-09-15 10:00:00,1,1
617,2017-09-15 12:00:00,1,2
617,2017-09-15 14:00:00,1,1
617,2017-09-15 16:00:00,2,1
617,2017-09-15 18:00:00,4,2
617,2017-09-15 20:00:00,1,1
617,2017-09-15 22:00:00,1,1
617,2017-09-16 00:00:00,0,0
617,2017-09-16 02:00:00,0,0
617,2017-09-16 04:00:00,0,0
617,2017-09-16 06:00:00,1,3
617,2017-09-16 08:00:00,1,3
617,2017-09-16 10:00:00,1,1
617,2017-09-16 12:00:00,1,2
617,2017-09-16 14:00:00,1,1
617,2017-09-16 16:00:00,1,1
617,2017-09-16 18:00:00,5,2
617,2017-09-16 20:00:00,1,1
617,2017-09-16 22:00:00,1,1
617,2017-09-17 00:00:00,0,0
617,2017-09-17 02:00:00,0,0
617,2017-09-17 04:00:00,0,0
617,2017-09-17 06:00:00,1,2
617,2017-09-17 08:00:00,1,3
617,2017-09-17 10:00:00,1,1
617,2017-09-17 12:00:00,1,1
617,2017-09-17 14:00:00,1,1
617,2017-09-17 16:00:00,1,1
617,2017-09-17 18:00:00,5,1
617,2017-09-17 20:00:00,1,0
617,2017-09-17 22:00:00,1,1
617,2017-09-18 00:00:00,0,0
617,2017-09-18 02:00:00,0,0
617,2017-09-18 04:00:00,0,0
617,2017-09-18 06:00:00,1,2
617,2017-09-18 08:00:00,1,4
617,2017-09-18 10:00:00,1,2
617,2017-09-18 12:00:00,1,1
617,2017-09-18 14:00:00,1,1
617,2017-09-18 16:00:00,2,1
617,2017-09-18 18:00:00,5,1
617,2017-09-18 20:00:00,1,1
617,2017-09-18 22:00:00,0,1
617,2017-09-19 00:00:00,1,0
617,2017-09-19 02:00:00,0,0
617,2017-09-19 04:00:00,0,0
617,2017-09-19 06:00:00,1,2
617,2017-09-19 08:00:00,1,4
617,2017-09-19 10:00:00,1,2
617,2017-09-19 12:00:00,1,1
617,2017-09-19 14:00:00,1,1
617,2017-09-19 16:00:00,2,1
617,2017-09-19 18:00:00,4,1
617,2017-09-19 20:00:00,2,0
617,2017-09-19 22:00:00,0,1
618,2017-09-10 00:00:00,1,1
618,2017-09-10 02:00:00,0,1
618,2017-09-10 04:00:00,0,0
618,2017-09-10 06:00:00,1,2
618,2017-09-10 08:00:00,2,5
618,2017-09-10 10:00:00,2,3
618,2017-09-10 12:00:00,2,2
618,2017-09-10 14:00:00,1,2
618,2017-09-10 16:00:00,2,2
618,2017-09-10 18:00:00,5,2
618,2017-09-10 20:00:00,4,1
618,2017-09-10 22:00:00,1,1
618,2017-09-11 00:00:00,1,1
618,2017-09-11 02:00:00,0,1
618,2017-09-11 04:00:00,0,0
618,2017-09-11 06:00:00,1,2
618,2017-09-11 08:00:00,2,5
618,2017-09-11 10:00:00,1,3
618,2017-09-11 12:00:00,3,3
618,2017-09-11 14:00:00,1,2
618,2017-09-11 16:00:00,2,2
618,2017-09-11 18:00:00,5,1
618,2017-09-11 20:00:00,3,1
618,2017-09-11 22:00:00,1,1
618,2017-09-12 00:00:00,1,1
618,2017-09-12 02:00:00,0,1
618,2017-09-12 04:00:00,0,0
618,2017-09-12 06:00:00,1,2
618,2017-09-12 08:00:00,3,5
618,2017-09-12 10:00:00,1,2
618,2017-09-12 12:00:00,2,3
